"Status","Year","Region_ITL2","Ethnicity","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Lancashire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","White","20-29","330","320","22720","21010"
"New entrant CS","2021","Lancashire","White","30-39","190","180","24220","21010"
"New entrant CS","2021","Lancashire","White","40-49","140","140","24680","21010"
"New entrant CS","2021","Lancashire","White","50-59","160","160","25010","21010"
"New entrant CS","2021","Lancashire","White","60-64","50","50","21860","21010"
"New entrant CS","2021","Lancashire","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","20-29","90","80","23590","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Asian","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Black","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Chinese","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Mixed","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","20-29","110","110","22460","22350"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","30-39","60","50","24120","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","20-29","130","130","23140","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","30-39","90","90","26550","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","40-49","60","60","26880","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","50-59","80","80","25990","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Asian","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Black","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Chinese","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Mixed","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","20-29","70","70","23780","22920"
"New entrant CS","2021","Lincolnshire","White","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","50-59","70","70","27210","27570"
"New entrant CS","2021","Lincolnshire","White","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Asian","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Black","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Chinese","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Mixed","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","20-29","210","200","22550","21010"
"New entrant CS","2021","Merseyside","Unknown","30-39","110","100","24960","22350"
"New entrant CS","2021","Merseyside","Unknown","40-49","80","70","28670","21890"
"New entrant CS","2021","Merseyside","Unknown","50-59","50","50","28850","22350"
"New entrant CS","2021","Merseyside","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","White","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","White","20-29","280","280","23810","22350"
"New entrant CS","2021","Merseyside","White","30-39","180","170","27240","26550"
"New entrant CS","2021","Merseyside","White","40-49","120","120","32010","27570"
"New entrant CS","2021","Merseyside","White","50-59","100","100","27500","24220"
"New entrant CS","2021","Merseyside","White","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","White","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Asian","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Black","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Chinese","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Mixed","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Mixed","20-29","[c]","[c]","[c]","[c]"
