"Status","Year","Region_ITL3","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South Lanarkshire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","AA/AO","100","90","21400","21250"
"New entrant CS","2022","South Lanarkshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","White","AA/AO","160","150","21250","21250"
"New entrant CS","2022","South Lanarkshire","White","EO","50","50","27330","27570"
"New entrant CS","2022","South Lanarkshire","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","White","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","White","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","White","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","South West Wales","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","White","AA/AO","50","50","21410","21260"
"New entrant CS","2022","South West Wales","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","White","EO","30","30","[c]","[c]"
"New entrant CS","2022","Southampton","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","White","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","AA/AO","110","110","21730","21220"
"New entrant CS","2022","Staffordshire CC","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","White","AA/AO","210","210","22140","23140"
"New entrant CS","2022","Staffordshire CC","White","EO","50","40","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","White","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","White","Unknown","60","50","26350","24090"
"New entrant CS","2022","Stoke-on-Trent","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
