"Status","Year","Sex","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Male","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Office and Procurator Fiscal Service","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Crown Prosecution Service","AA/AO","70","70","21130","20370"
"New entrant CS","2022","Male","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Crown Prosecution Service","G6/G7","60","60","53550","53050"
"New entrant CS","2022","Male","Crown Prosecution Service","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Defence Equipment and Support","EO","260","260","20920","19460"
"New entrant CS","2022","Male","Defence Equipment and Support","G6/G7","50","50","[c]","[c]"
"New entrant CS","2022","Male","Defence Equipment and Support","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Defence Equipment and Support","SEO/HEO","330","320","36740","36000"
"New entrant CS","2022","Male","Defence Science and Technology Laboratory","AA/AO","70","70","18610","17790"
"New entrant CS","2022","Male","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Defence Science and Technology Laboratory","G6/G7","60","60","52020","47010"
"New entrant CS","2022","Male","Defence Science and Technology Laboratory","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Defence Science and Technology Laboratory","SEO/HEO","260","260","29750","29230"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","60","60","27350","27680"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","210","210","36400","33570"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","EO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Digital, Culture, Media and Sport","SEO/HEO","100","100","34420","34020"
"New entrant CS","2022","Male","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Education (excl. agencies)","EO","90","80","25710","25000"
"New entrant CS","2022","Male","Department for Education (excl. agencies)","G6/G7","70","70","54710","49860"
"New entrant CS","2022","Male","Department for Education (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Education (excl. agencies)","SEO/HEO","140","130","33890","32940"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","90","90","25540","25040"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","210","210","52490","52290"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","440","440","33640","32560"
"New entrant CS","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","EO","70","70","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for International Trade","SEO/HEO","100","100","34470","31800"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","60","60","26650","27850"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","50","50","52810","53130"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","140","140","33900","33210"
"New entrant CS","2022","Male","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Transport (excl. agencies)","EO","50","50","26830","26130"
"New entrant CS","2022","Male","Department for Transport (excl. agencies)","G6/G7","120","120","56960","54110"
"New entrant CS","2022","Male","Department for Transport (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Transport (excl. agencies)","SEO/HEO","180","180","37110","38650"
"New entrant CS","2022","Male","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Work and Pensions (excl. agencies)","AA/AO","2000","1990","21550","21260"
"New entrant CS","2022","Male","Department for Work and Pensions (excl. agencies)","EO","1940","1930","28200","27570"
"New entrant CS","2022","Male","Department for Work and Pensions (excl. agencies)","G6/G7","150","150","56810","56000"
"New entrant CS","2022","Male","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department for Work and Pensions (excl. agencies)","SEO/HEO","280","280","36120","36650"
"New entrant CS","2022","Male","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department of Health and Social Care (excl. agencies)","EO","70","40","[c]","[c]"
"New entrant CS","2022","Male","Department of Health and Social Care (excl. agencies)","G6/G7","60","30","[c]","[c]"
"New entrant CS","2022","Male","Department of Health and Social Care (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Department of Health and Social Care (excl. agencies)","SEO/HEO","180","100","34430","32790"
"New entrant CS","2022","Male","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Disclosure Scotland","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Male","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Disclosure Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Driver and Vehicle Licensing Agency","AA/AO","270","250","20330","21840"
"New entrant CS","2022","Male","Driver and Vehicle Licensing Agency","EO","30","30","[c]","[c]"
"New entrant CS","2022","Male","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Driver and Vehicle Standards Agency","AA/AO","100","100","23120","21840"
"New entrant CS","2022","Male","Driver and Vehicle Standards Agency","EO","280","270","26480","26130"
"New entrant CS","2022","Male","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Driver and Vehicle Standards Agency","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Education and Skills Funding Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Education and Skills Funding Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Education and Skills Funding Agency","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","Male","Education Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Estyn","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Agency","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Actuary's Department","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Internal Audit Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Legal Department","EO","50","50","[c]","[c]"
"New entrant CS","2022","Male","Government Legal Department","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Male","Government Legal Department","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Legal Department","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Property Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Health and Safety Executive","EO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Health and Safety Executive","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Health and Safety Executive","SEO/HEO","80","80","43170","39330"
"New entrant CS","2022","Male","HM Courts and Tribunals Service","AA/AO","440","430","21160","20970"
"New entrant CS","2022","Male","HM Courts and Tribunals Service","EO","80","80","26040","25120"
"New entrant CS","2022","Male","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Courts and Tribunals Service","SEO/HEO","110","110","34970","34260"
"New entrant CS","2022","Male","HM Crown Prosecution Service Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Crown Prosecution Service Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Crown Prosecution Service Inspectorate","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","AA/AO","90","90","22450","22600"
"New entrant CS","2022","Male","HM Land Registry","EO","70","70","27910","27130"
"New entrant CS","2022","Male","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Land Registry","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Male","HM Prison and Probation Service","AA/AO","2910","2900","24360","23140"
"New entrant CS","2022","Male","HM Prison and Probation Service","EO","70","60","25960","24620"
"New entrant CS","2022","Male","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Prison and Probation Service","SEO/HEO","130","110","35840","32410"
"New entrant CS","2022","Male","HM Prison and Probation Service","Unknown","2360","2170","30010","27980"
"New entrant CS","2022","Male","HM Revenue and Customs (excl. agencies)","AA/AO","1620","1590","21320","21250"
"New entrant CS","2022","Male","HM Revenue and Customs (excl. agencies)","EO","1170","1170","27060","26590"
"New entrant CS","2022","Male","HM Revenue and Customs (excl. agencies)","G6/G7","110","100","56890","55210"
"New entrant CS","2022","Male","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Revenue and Customs (excl. agencies)","SEO/HEO","990","980","34820","33080"
"New entrant CS","2022","Male","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","HM Treasury (excl. agencies)","SEO/HEO","80","80","30170","29320"
"New entrant CS","2022","Male","Home Office","AA/AO","230","230","21820","21680"
"New entrant CS","2022","Male","Home Office","EO","780","710","27600","24880"
"New entrant CS","2022","Male","Home Office","G6/G7","100","100","60710","57470"
"New entrant CS","2022","Male","Home Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Home Office","SEO/HEO","220","220","36050","35050"
"New entrant CS","2022","Male","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Institute for Apprenticeships and Technical Education","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Intellectual Property Office","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Male","Intellectual Property Office","EO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
