"Status","Year","Sexual_orientation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","LGBO","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Westminster","Female","120","120","40970","35020"
"Leaver Dept.","2021","LGBO","Westminster","Male","140","140","46100","40600"
"Leaver Dept.","2021","LGBO","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Dudley","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Westminster","Female","160","160","48150","45140"
"Leaver Dept.","2021","Undeclared","Westminster","Male","110","100","47390","50000"
"Leaver Dept.","2021","Undeclared","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
