"Status","Year","Sex","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Attorney General's Departments","120","120","38740","38180"
"New entrant CS","2022","Female","SEO/HEO","Cabinet Office","590","590","30960","28000"
"New entrant CS","2022","Female","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Department for Business, Energy and Industrial Strategy","310","300","36090","33570"
"New entrant CS","2022","Female","SEO/HEO","Department for Digital, Culture, Media and Sport","130","130","34360","34020"
"New entrant CS","2022","Female","SEO/HEO","Department for Education","340","330","34220","36500"
"New entrant CS","2022","Female","SEO/HEO","Department for Environment, Food and Rural Affairs","710","690","33890","32560"
"New entrant CS","2022","Female","SEO/HEO","Department for International Trade","110","100","33620","31800"
"New entrant CS","2022","Female","SEO/HEO","Department for Levelling Up, Housing and Communities","190","180","34420","33210"
"New entrant CS","2022","Female","SEO/HEO","Department for Transport","240","240","36010","34710"
"New entrant CS","2022","Female","SEO/HEO","Department for Work and Pensions","280","270","35500","35310"
"New entrant CS","2022","Female","SEO/HEO","Department of Health and Social Care","1000","850","35030","32790"
"New entrant CS","2022","Female","SEO/HEO","Food Standards Agency","100","90","34250","32350"
"New entrant CS","2022","Female","SEO/HEO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","HM Revenue and Customs","790","780","34880","33080"
"New entrant CS","2022","Female","SEO/HEO","HM Treasury","90","80","32250","31000"
"New entrant CS","2022","Female","SEO/HEO","Home Office","150","150","37320","35050"
"New entrant CS","2022","Female","SEO/HEO","Ministry of Defence","640","610","34910","33290"
"New entrant CS","2022","Female","SEO/HEO","Ministry of Justice","600","590","34220","34260"
"New entrant CS","2022","Female","SEO/HEO","National Crime Agency","50","50","41720","40170"
"New entrant CS","2022","Female","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Office for Standards in Education, Children's Services and Skills","90","90","45720","46360"
"New entrant CS","2022","Female","SEO/HEO","Office of Gas and Electricity Markets","60","60","38020","37500"
"New entrant CS","2022","Female","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Scottish Government","770","750","35540","31540"
"New entrant CS","2022","Female","SEO/HEO","The National Archives","30","30","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","UK Export Finance","30","30","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","UK Statistics Authority","250","240","33150","30710"
"New entrant CS","2022","Female","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","SEO/HEO","Welsh Government","90","90","36510","38160"
"New entrant CS","2022","Female","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Ministry of Defence","100","100","28780","26830"
"New entrant CS","2022","Female","Unknown","Ministry of Justice","6470","5950","28000","24810"
"New entrant CS","2022","Male","AA/AO","Attorney General's Departments","70","70","21230","20470"
"New entrant CS","2022","Male","AA/AO","Cabinet Office","60","60","20500","20800"
"New entrant CS","2022","Male","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Department for Business, Energy and Industrial Strategy","130","130","20370","20100"
"New entrant CS","2022","Male","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Department for Environment, Food and Rural Affairs","320","320","21480","21300"
"New entrant CS","2022","Male","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Department for Transport","420","410","21650","21840"
"New entrant CS","2022","Male","AA/AO","Department for Work and Pensions","2020","2000","21550","21260"
"New entrant CS","2022","Male","AA/AO","Department of Health and Social Care","100","80","21680","21820"
"New entrant CS","2022","Male","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","HM Land Registry","90","90","22450","22600"
"New entrant CS","2022","Male","AA/AO","HM Revenue and Customs","1720","1690","21360","21250"
"New entrant CS","2022","Male","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Home Office","230","230","21820","21680"
"New entrant CS","2022","Male","AA/AO","Ministry of Defence","790","790","22760","21170"
"New entrant CS","2022","Male","AA/AO","Ministry of Justice","3490","3470","23730","23140"
"New entrant CS","2022","Male","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","Scottish Government","780","770","22000","21050"
"New entrant CS","2022","Male","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","AA/AO","UK Statistics Authority","160","130","19910","19860"
"New entrant CS","2022","Male","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Attorney General's Departments","70","70","26970","26950"
"New entrant CS","2022","Male","EO","Cabinet Office","140","130","25530","25210"
"New entrant CS","2022","Male","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Department for Business, Energy and Industrial Strategy","190","190","26270","24720"
"New entrant CS","2022","Male","EO","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"New entrant CS","2022","Male","EO","Department for Education","110","110","25590","25000"
"New entrant CS","2022","Male","EO","Department for Environment, Food and Rural Affairs","200","200","25520","24920"
"New entrant CS","2022","Male","EO","Department for International Trade","70","70","[c]","[c]"
"New entrant CS","2022","Male","EO","Department for Levelling Up, Housing and Communities","70","70","26630","27850"
"New entrant CS","2022","Male","EO","Department for Transport","380","380","26620","26130"
"New entrant CS","2022","Male","EO","Department for Work and Pensions","1980","1970","28160","27570"
"New entrant CS","2022","Male","EO","Department of Health and Social Care","210","170","26130","26880"
"New entrant CS","2022","Male","EO","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","HM Land Registry","70","70","27910","27130"
"New entrant CS","2022","Male","EO","HM Revenue and Customs","1240","1240","26980","26590"
"New entrant CS","2022","Male","EO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Home Office","780","710","27600","24880"
"New entrant CS","2022","Male","EO","Ministry of Defence","640","630","24700","26350"
"New entrant CS","2022","Male","EO","Ministry of Justice","220","220","26260","25120"
"New entrant CS","2022","Male","EO","National Crime Agency","170","170","33660","33080"
"New entrant CS","2022","Male","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Office of Gas and Electricity Markets","100","100","25530","25750"
"New entrant CS","2022","Male","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Scottish Government","390","390","27440","27230"
"New entrant CS","2022","Male","EO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","UK Statistics Authority","60","60","23920","23880"
"New entrant CS","2022","Male","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","EO","Welsh Government","40","40","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Attorney General's Departments","100","100","53130","50500"
"New entrant CS","2022","Male","G6/G7","Cabinet Office","240","240","63180","61710"
"New entrant CS","2022","Male","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Department for Business, Energy and Industrial Strategy","70","70","54200","53380"
"New entrant CS","2022","Male","G6/G7","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Department for Education","100","90","54220","49960"
"New entrant CS","2022","Male","G6/G7","Department for Environment, Food and Rural Affairs","220","210","52450","52290"
"New entrant CS","2022","Male","G6/G7","Department for International Trade","40","40","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Department for Levelling Up, Housing and Communities","60","60","50530","48700"
"New entrant CS","2022","Male","G6/G7","Department for Transport","140","130","56950","54110"
"New entrant CS","2022","Male","G6/G7","Department for Work and Pensions","170","170","57000","56000"
"New entrant CS","2022","Male","G6/G7","Department of Health and Social Care","210","190","56140","53360"
"New entrant CS","2022","Male","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","HM Revenue and Customs","110","110","56890","55210"
"New entrant CS","2022","Male","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Home Office","100","100","60710","57470"
"New entrant CS","2022","Male","G6/G7","Ministry of Defence","200","190","58160","54680"
"New entrant CS","2022","Male","G6/G7","Ministry of Justice","80","80","57170","55000"
"New entrant CS","2022","Male","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","Scottish Government","140","140","57610","56660"
"New entrant CS","2022","Male","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
