"Status","Year","Region_ITL3","Sex","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Liverpool","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","Home Office","90","80","25920","24890"
"Leaver Dept.","2022","Liverpool","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Department for Education","60","50","37490","36640"
"Leaver Dept.","2022","Manchester","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Department for Work and Pensions","60","60","31530","27570"
"Leaver Dept.","2022","Manchester","Female","Department of Health and Social Care","190","170","33140","24990"
"Leaver Dept.","2022","Manchester","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Ministry of Justice","30","30","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Female","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Department for Education","40","40","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Department for Work and Pensions","60","50","33420","27570"
"Leaver Dept.","2022","Manchester","Male","Department of Health and Social Care","120","120","38570","27500"
"Leaver Dept.","2022","Manchester","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Male","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Female","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Female","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Male","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Female","UK Statistics Authority","60","60","34330","30460"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Male","UK Statistics Authority","40","40","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Female","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Female","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Male","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Female","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Female","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Female","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Male","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Male","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Female","Department for Work and Pensions","[c]","[c]","[c]","[c]"
