"Status","Year","Region_ITL3","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Orkney Islands","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Heterosexual / straight","Female","160","150","29890","26500"
"New entrant CS","2022","Oxfordshire CC","Heterosexual / straight","Male","90","90","29770","27570"
"New entrant CS","2022","Oxfordshire CC","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","Female","80","80","26720","25830"
"New entrant CS","2022","Oxfordshire CC","Unknown","Male","60","60","26880","27850"
"New entrant CS","2022","Perth and Kinross, and Stirling","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2022","Peterborough","Heterosexual / straight","Female","60","50","28660","27570"
"New entrant CS","2022","Peterborough","Heterosexual / straight","Male","30","30","[c]","[c]"
"New entrant CS","2022","Peterborough","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Heterosexual / straight","Female","90","80","27700","23770"
"New entrant CS","2022","Plymouth","Heterosexual / straight","Male","80","80","29040","26350"
"New entrant CS","2022","Plymouth","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","Female","80","80","25010","22600"
"New entrant CS","2022","Plymouth","Unknown","Male","70","70","26730","22600"
"New entrant CS","2022","Portsmouth","Heterosexual / straight","Female","80","80","27210","25680"
"New entrant CS","2022","Portsmouth","Heterosexual / straight","Male","80","80","33350","27000"
"New entrant CS","2022","Portsmouth","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","Female","70","60","26010","24800"
"New entrant CS","2022","Portsmouth","Unknown","Male","50","50","[c]","[c]"
"New entrant CS","2022","Powys","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Heterosexual / straight","Female","130","120","29330","27700"
"New entrant CS","2022","Redbridge and Waltham Forest","Heterosexual / straight","Male","70","70","30480","30130"
"New entrant CS","2022","Redbridge and Waltham Forest","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Heterosexual / straight","Female","40","30","[c]","[c]"
"New entrant CS","2022","Sandwell","Heterosexual / straight","Male","30","30","[c]","[c]"
"New entrant CS","2022","Sandwell","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Heterosexual / straight","Female","190","190","26380","26370"
"New entrant CS","2022","Sefton","Heterosexual / straight","Male","150","150","29180","26370"
"New entrant CS","2022","Sefton","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","Female","150","140","23710","24440"
"New entrant CS","2022","Sefton","Unknown","Male","110","110","26720","24880"
"New entrant CS","2022","Sheffield","Heterosexual / straight","Female","270","260","29060","27570"
"New entrant CS","2022","Sheffield","Heterosexual / straight","Male","220","220","32110","27660"
"New entrant CS","2022","Sheffield","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2022","Sheffield","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","Female","140","130","27950","24880"
"New entrant CS","2022","Sheffield","Unknown","Male","110","110","33050","27570"
"New entrant CS","2022","Shetland Islands","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Heterosexual / straight","Female","50","50","[c]","[c]"
"New entrant CS","2022","Shropshire","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2022","Shropshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Heterosexual / straight","Female","40","40","[c]","[c]"
"New entrant CS","2022","Solihull","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2022","Solihull","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Somerset CC","Heterosexual / straight","Female","90","90","26910","23230"
"New entrant CS","2022","Somerset CC","Heterosexual / straight","Male","90","90","29130","25000"
"New entrant CS","2022","Somerset CC","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","Male","60","60","30670","26740"
"New entrant CS","2022","South and West Derbyshire","Heterosexual / straight","Female","60","60","27470","23160"
"New entrant CS","2022","South and West Derbyshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Heterosexual / straight","Female","30","30","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Heterosexual / straight","Female","220","190","26280","22840"
"New entrant CS","2022","South Hampshire","Heterosexual / straight","Male","180","160","28830","23880"
"New entrant CS","2022","South Hampshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","Female","60","50","23410","19860"
"New entrant CS","2022","South Hampshire","Unknown","Male","50","40","24650","21840"
"New entrant CS","2022","South Lanarkshire","Heterosexual / straight","Female","130","130","25400","21250"
"New entrant CS","2022","South Lanarkshire","Heterosexual / straight","Male","70","70","23640","21250"
"New entrant CS","2022","South Lanarkshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","Female","90","90","23900","21250"
"New entrant CS","2022","South Lanarkshire","Unknown","Male","50","50","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Heterosexual / straight","Female","60","60","28200","24940"
"New entrant CS","2022","South Nottinghamshire","Heterosexual / straight","Male","60","60","30080","23140"
"New entrant CS","2022","South Nottinghamshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Heterosexual / straight","Female","50","50","26520","27570"
"New entrant CS","2022","South Teesside","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Heterosexual / straight","Female","80","70","28170","23170"
"New entrant CS","2022","South West Wales","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2022","South West Wales","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Heterosexual / straight","Female","70","60","28490","26130"
"New entrant CS","2022","Southampton","Heterosexual / straight","Male","50","50","35350","27570"
"New entrant CS","2022","Southampton","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Heterosexual / straight","Female","40","40","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Heterosexual / straight","Female","230","220","26960","23140"
"New entrant CS","2022","Staffordshire CC","Heterosexual / straight","Male","140","140","27030","23140"
"New entrant CS","2022","Staffordshire CC","LGBO","Female","[c]","[c]","[c]","[c]"
