"Status","Year","Organisation","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Overseas","440","430","40490","40580"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Oxfordshire CC","280","270","37140","33680"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Plymouth","190","190","39350","39030"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Portsmouth","630","610","37590","34800"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Powys","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Shropshire","130","130","36650","34330"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Somerset CC","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","South Hampshire","180","170","38310","36460"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","South Nottinghamshire","90","80","39390","39030"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Staffordshire CC","430","420","37290","37750"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Suffolk CC","120","110","36020","33300"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Telford and Wrekin","80","80","37080","34170"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","70","70","38890","39030"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","West Surrey","40","40","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Westminster","1430","1400","42170","44500"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Wiltshire","1420","1370","37430","36300"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","SEO/HEO","York","60","60","35890","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Unknown","70","70","28640","27370"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Staffordshire CC","80","70","20870","20970"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Tower Hamlets","30","30","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Westminster","50","50","23620","23720"
"In post","2022","Ministry of Justice (excl. agencies)","AA/AO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Leeds","50","50","25300","25120"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Staffordshire CC","50","50","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Tower Hamlets","120","120","28890","28310"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
