"Status","Year","Ethnicity","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","London","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","UK Health Security Agency","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","London","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North East (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","HM Prison and Probation Service","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Companies House","[c]","[c]","[c]","[c]"
