"Status","Year","Function_of_post","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","AA/AO","Kent","2200","2070","26090","25110"
"In post","2022","No function","AA/AO","Lancashire","5440","4850","22340","21260"
"In post","2022","No function","AA/AO","Leicestershire, Rutland and Northamptonshire","2310","2080","22710","21260"
"In post","2022","No function","AA/AO","Lincolnshire","730","680","23880","21960"
"In post","2022","No function","AA/AO","Merseyside","4150","3640","21720","21260"
"In post","2022","No function","AA/AO","North Eastern Scotland","300","270","22960","22480"
"In post","2022","No function","AA/AO","North Yorkshire","280","250","22380","21300"
"In post","2022","No function","AA/AO","Northern Ireland","710","640","21460","21250"
"In post","2022","No function","AA/AO","Northumberland, and Tyne and Wear","6750","5630","21370","21260"
"In post","2022","No function","AA/AO","Outer London - East and North East","1100","1040","27850","25190"
"In post","2022","No function","AA/AO","Outer London - South","710","660","24360","23820"
"In post","2022","No function","AA/AO","Outer London - West and North West","1210","1090","26680","24960"
"In post","2022","No function","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","No function","AA/AO","Shropshire and Staffordshire","2620","2400","23460","21860"
"In post","2022","No function","AA/AO","South Yorkshire","1610","1420","23020","21260"
"In post","2022","No function","AA/AO","Southern Scotland","1400","1200","21880","21250"
"In post","2022","No function","AA/AO","Surrey, East and West Sussex","2390","2190","25390","24260"
"In post","2022","No function","AA/AO","Tees Valley and Durham","3550","3190","23890","21960"
"In post","2022","No function","AA/AO","Unknown","100","100","21520","21260"
"In post","2022","No function","AA/AO","West Central Scotland","3420","3050","21750","21260"
"In post","2022","No function","AA/AO","West Midlands","4150","3670","21530","21250"
"In post","2022","No function","AA/AO","West Wales and The Valleys","6160","5310","21190","21840"
"In post","2022","No function","AA/AO","West Yorkshire","3620","3290","22920","21260"
"In post","2022","No function","EO","Bedfordshire and Hertfordshire","1090","1020","29190","29290"
"In post","2022","No function","EO","Berkshire, Buckinghamshire and Oxfordshire","1430","1330","29420","28770"
"In post","2022","No function","EO","Cheshire","1160","1100","30280","28840"
"In post","2022","No function","EO","Cornwall and Isles of Scilly","430","390","27370","27570"
"In post","2022","No function","EO","Cumbria","280","250","27460","27570"
"In post","2022","No function","EO","Derbyshire and Nottinghamshire","2490","2280","27330","27570"
"In post","2022","No function","EO","Devon","1300","1150","27610","27570"
"In post","2022","No function","EO","Dorset and Somerset","1020","910","27630","27570"
"In post","2022","No function","EO","East Anglia","2030","1850","28060","27570"
"In post","2022","No function","EO","East Wales","2670","2490","27010","27380"
"In post","2022","No function","EO","East Yorkshire and Northern Lincolnshire","1040","940","28270","27570"
"In post","2022","No function","EO","Eastern Scotland","3180","2930","29920","27570"
"In post","2022","No function","EO","Essex","1200","1100","29480","29290"
"In post","2022","No function","EO","Gloucestershire, Wiltshire and Bath/Bristol area","2380","2180","27530","27570"
"In post","2022","No function","EO","Greater Manchester","3470","3240","27130","27570"
"In post","2022","No function","EO","Hampshire and Isle of Wight","1490","1350","27470","27570"
"In post","2022","No function","EO","Herefordshire, Worcestershire and Warwickshire","740","690","28020","27570"
"In post","2022","No function","EO","Highlands and Islands","370","340","28760","27570"
"In post","2022","No function","EO","Inner London - East","3300","3140","31620","31060"
"In post","2022","No function","EO","Inner London - West","3700","3610","29440","28630"
"In post","2022","No function","EO","Kent","1550","1460","30240","29290"
"In post","2022","No function","EO","Lancashire","3550","3230","27720","27570"
"In post","2022","No function","EO","Leicestershire, Rutland and Northamptonshire","1420","1310","27690","27570"
"In post","2022","No function","EO","Lincolnshire","500","450","28010","27570"
"In post","2022","No function","EO","Merseyside","3520","3200","27170","27570"
"In post","2022","No function","EO","North Eastern Scotland","380","350","29570","27570"
"In post","2022","No function","EO","North Yorkshire","470","430","26860","26780"
"In post","2022","No function","EO","Northern Ireland","520","480","27310","26820"
"In post","2022","No function","EO","Northumberland, and Tyne and Wear","3310","2970","27150","27570"
"In post","2022","No function","EO","Outer London - East and North East","1510","1400","31340","31060"
"In post","2022","No function","EO","Outer London - South","1280","1220","31020","31060"
"In post","2022","No function","EO","Outer London - West and North West","1740","1630","30730","31060"
"In post","2022","No function","EO","Overseas","50","50","[c]","[c]"
"In post","2022","No function","EO","Shropshire and Staffordshire","1730","1590","28040","27570"
"In post","2022","No function","EO","South Yorkshire","1410","1250","27890","27570"
"In post","2022","No function","EO","Southern Scotland","1120","990","27800","27570"
"In post","2022","No function","EO","Surrey, East and West Sussex","1810","1640","28670","27570"
"In post","2022","No function","EO","Tees Valley and Durham","1880","1690","27960","27570"
"In post","2022","No function","EO","Unknown","330","310","28620","27570"
"In post","2022","No function","EO","West Central Scotland","3250","2990","28910","27570"
"In post","2022","No function","EO","West Midlands","4310","3960","27310","27570"
"In post","2022","No function","EO","West Wales and The Valleys","3210","2940","27360","27570"
"In post","2022","No function","EO","West Yorkshire","3210","2960","27790","27570"
"In post","2022","No function","G6/G7","Bedfordshire and Hertfordshire","180","180","62330","58000"
"In post","2022","No function","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","240","220","60750","57880"
"In post","2022","No function","G6/G7","Cheshire","130","120","59490","57910"
"In post","2022","No function","G6/G7","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2022","No function","G6/G7","Cumbria","40","40","[c]","[c]"
"In post","2022","No function","G6/G7","Derbyshire and Nottinghamshire","650","630","58940","55210"
"In post","2022","No function","G6/G7","Devon","170","160","59140","57070"
"In post","2022","No function","G6/G7","Dorset and Somerset","90","80","61110","55870"
"In post","2022","No function","G6/G7","East Anglia","280","270","59650","57110"
"In post","2022","No function","G6/G7","East Wales","730","710","57810","57070"
"In post","2022","No function","G6/G7","East Yorkshire and Northern Lincolnshire","50","50","[c]","[c]"
"In post","2022","No function","G6/G7","Eastern Scotland","340","320","58820","55210"
"In post","2022","No function","G6/G7","Essex","80","80","61480","55210"
"In post","2022","No function","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","1590","1520","54880","51600"
"In post","2022","No function","G6/G7","Greater Manchester","800","780","56470","55210"
"In post","2022","No function","G6/G7","Hampshire and Isle of Wight","720","690","56830","53400"
"In post","2022","No function","G6/G7","Herefordshire, Worcestershire and Warwickshire","100","90","61320","58810"
"In post","2022","No function","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","No function","G6/G7","Inner London - East","1180","1130","63090","62120"
"In post","2022","No function","G6/G7","Inner London - West","10480","10210","58640","55920"
"In post","2022","No function","G6/G7","Kent","150","150","59450","56530"
"In post","2022","No function","G6/G7","Lancashire","190","190","59860","56120"
"In post","2022","No function","G6/G7","Leicestershire, Rutland and Northamptonshire","100","90","62380","58810"
"In post","2022","No function","G6/G7","Lincolnshire","40","40","[c]","[c]"
"In post","2022","No function","G6/G7","Merseyside","520","500","58260","55210"
"In post","2022","No function","G6/G7","North Eastern Scotland","50","40","[c]","[c]"
"In post","2022","No function","G6/G7","North Yorkshire","250","240","55660","52190"
"In post","2022","No function","G6/G7","Northern Ireland","170","170","56890","55210"
"In post","2022","No function","G6/G7","Northumberland, and Tyne and Wear","490","480","56260","55210"
"In post","2022","No function","G6/G7","Outer London - East and North East","40","30","[c]","[c]"
"In post","2022","No function","G6/G7","Outer London - South","330","320","66080","62690"
"In post","2022","No function","G6/G7","Outer London - West and North West","360","350","59350","55130"
"In post","2022","No function","G6/G7","Overseas","690","690","59020","56870"
"In post","2022","No function","G6/G7","Shropshire and Staffordshire","120","120","64800","61410"
"In post","2022","No function","G6/G7","South Yorkshire","370","360","55150","50630"
"In post","2022","No function","G6/G7","Southern Scotland","80","70","55240","55210"
"In post","2022","No function","G6/G7","Surrey, East and West Sussex","210","200","61190","58520"
"In post","2022","No function","G6/G7","Tees Valley and Durham","270","270","56430","50630"
"In post","2022","No function","G6/G7","Unknown","40","40","[c]","[c]"
"In post","2022","No function","G6/G7","West Central Scotland","380","360","56980","55210"
"In post","2022","No function","G6/G7","West Midlands","960","930","56030","54160"
"In post","2022","No function","G6/G7","West Wales and The Valleys","180","170","62860","58810"
"In post","2022","No function","G6/G7","West Yorkshire","790","760","57120","55210"
"In post","2022","No function","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","No function","SCS","Devon","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","East Anglia","30","30","[c]","[c]"
"In post","2022","No function","SCS","East Wales","50","50","83320","74800"
"In post","2022","No function","SCS","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Essex","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","101520","96180"
"In post","2022","No function","SCS","Greater Manchester","60","50","88700","81060"
"In post","2022","No function","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Inner London - East","260","240","95520","87670"
"In post","2022","No function","SCS","Inner London - West","1950","1880","87480","78000"
"In post","2022","No function","SCS","Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Merseyside","40","40","[c]","[c]"
"In post","2022","No function","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"In post","2022","No function","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Outer London - West and North West","60","50","114260","103260"
"In post","2022","No function","SCS","Overseas","240","240","86340","76670"
"In post","2022","No function","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","South Yorkshire","40","40","[c]","[c]"
"In post","2022","No function","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","West Midlands","90","80","100520","98980"
"In post","2022","No function","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","No function","SCS","West Yorkshire","70","60","88410","81980"
"In post","2022","No function","SEO/HEO","Bedfordshire and Hertfordshire","480","460","39140","38160"
"In post","2022","No function","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","760","720","38510","38160"
"In post","2022","No function","SEO/HEO","Cheshire","730","700","39910","40150"
"In post","2022","No function","SEO/HEO","Cornwall and Isles of Scilly","130","120","36120","35380"
"In post","2022","No function","SEO/HEO","Cumbria","130","130","36570","35630"
"In post","2022","No function","SEO/HEO","Derbyshire and Nottinghamshire","2110","2000","36060","33770"
"In post","2022","No function","SEO/HEO","Devon","600","560","36990","35630"
"In post","2022","No function","SEO/HEO","Dorset and Somerset","620","580","36840","34000"
"In post","2022","No function","SEO/HEO","East Anglia","1180","1120","37390","36010"
"In post","2022","No function","SEO/HEO","East Wales","2230","2140","35820","33370"
"In post","2022","No function","SEO/HEO","East Yorkshire and Northern Lincolnshire","430","390","37680","35730"
"In post","2022","No function","SEO/HEO","Eastern Scotland","1490","1410","37190","36360"
"In post","2022","No function","SEO/HEO","Essex","400","380","38000","36580"
"In post","2022","No function","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","3260","3100","35350","35170"
"In post","2022","No function","SEO/HEO","Greater Manchester","2580","2480","35120","33370"
"In post","2022","No function","SEO/HEO","Hampshire and Isle of Wight","1290","1240","36070","35970"
"In post","2022","No function","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","380","360","38150","36960"
"In post","2022","No function","SEO/HEO","Highlands and Islands","110","100","36770","36180"
"In post","2022","No function","SEO/HEO","Inner London - East","2650","2570","40630","40170"
"In post","2022","No function","SEO/HEO","Inner London - West","11950","11760","36990","35990"
"In post","2022","No function","SEO/HEO","Kent","710","680","39190","38160"
"In post","2022","No function","SEO/HEO","Lancashire","1090","1020","36600","34290"
"In post","2022","No function","SEO/HEO","Leicestershire, Rutland and Northamptonshire","660","620","37750","36050"
"In post","2022","No function","SEO/HEO","Lincolnshire","210","200","38010","36190"
"In post","2022","No function","SEO/HEO","Merseyside","2080","1980","35930","33370"
"In post","2022","No function","SEO/HEO","North Eastern Scotland","250","240","56110","41480"
"In post","2022","No function","SEO/HEO","North Yorkshire","580","550","35220","35900"
"In post","2022","No function","SEO/HEO","Northern Ireland","640","620","35800","33370"
"In post","2022","No function","SEO/HEO","Northumberland, and Tyne and Wear","1880","1790","35020","33370"
"In post","2022","No function","SEO/HEO","Outer London - East and North East","280","270","40760","39670"
"In post","2022","No function","SEO/HEO","Outer London - South","1200","1150","40470","37930"
"In post","2022","No function","SEO/HEO","Outer London - West and North West","970","940","38070","37610"
"In post","2022","No function","SEO/HEO","Overseas","750","750","39280","34770"
"In post","2022","No function","SEO/HEO","Shropshire and Staffordshire","740","710","37860","36480"
"In post","2022","No function","SEO/HEO","South Yorkshire","1000","940","35890","36480"
"In post","2022","No function","SEO/HEO","Southern Scotland","470","430","35180","33370"
"In post","2022","No function","SEO/HEO","Surrey, East and West Sussex","860","820","38520","38160"
"In post","2022","No function","SEO/HEO","Tees Valley and Durham","1020","960","36830","36340"
"In post","2022","No function","SEO/HEO","Unknown","350","350","32650","30880"
"In post","2022","No function","SEO/HEO","West Central Scotland","1590","1500","35770","33370"
"In post","2022","No function","SEO/HEO","West Midlands","2720","2610","35610","33820"
"In post","2022","No function","SEO/HEO","West Wales and The Valleys","950","870","35480","33840"
"In post","2022","No function","SEO/HEO","West Yorkshire","2280","2170","35950","33600"
"In post","2022","No function","Unknown","Bedfordshire and Hertfordshire","400","370","29550","28200"
