"Status","Year","Sex","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Male","North East (England)","HM Revenue and Customs","500","500","26570","26590"
"New entrant CS","2022","Male","North East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North East (England)","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","Male","North East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North East (England)","Ministry of Justice","290","290","26760","23170"
"New entrant CS","2022","Male","North East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North East (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North East (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Cabinet Office","70","70","40790","32000"
"New entrant CS","2022","Male","North West (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Charity Commission","30","30","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Department for Business, Energy and Industrial Strategy","60","60","35760","36740"
"New entrant CS","2022","Male","North West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Department for Education","80","80","34920","29360"
"New entrant CS","2022","Male","North West (England)","Department for Environment, Food and Rural Affairs","140","140","28490","21300"
"New entrant CS","2022","Male","North West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Department for Work and Pensions","1020","1010","26920","26370"
"New entrant CS","2022","Male","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","HM Revenue and Customs","980","960","26600","26590"
"New entrant CS","2022","Male","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Home Office","230","230","29860","24880"
"New entrant CS","2022","Male","North West (England)","Ministry of Defence","90","90","29840","26350"
"New entrant CS","2022","Male","North West (England)","Ministry of Justice","780","740","26340","23170"
"New entrant CS","2022","Male","North West (England)","National Crime Agency","60","50","36330","34140"
"New entrant CS","2022","Male","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","HM Revenue and Customs","220","220","26950","26590"
"New entrant CS","2022","Male","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Cabinet Office","70","70","38860","32000"
"New entrant CS","2022","Male","Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Department for Work and Pensions","420","420","25690","21260"
"New entrant CS","2022","Male","Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","HM Revenue and Customs","440","430","26140","21250"
"New entrant CS","2022","Male","Scotland","Home Office","100","80","27510","24880"
"New entrant CS","2022","Male","Scotland","Ministry of Defence","230","220","28660","24180"
"New entrant CS","2022","Male","Scotland","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","Male","Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Office of Gas and Electricity Markets","100","100","30160","24500"
"New entrant CS","2022","Male","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","Scottish Government","1800","1770","29950","27230"
"New entrant CS","2022","Male","Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Department for Environment, Food and Rural Affairs","100","100","33730","29180"
"New entrant CS","2022","Male","South East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Department for Transport","140","140","32180","26840"
"New entrant CS","2022","Male","South East (England)","Department for Work and Pensions","240","230","26100","27570"
"New entrant CS","2022","Male","South East (England)","Department of Health and Social Care","30","30","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","HM Revenue and Customs","60","60","28960","26590"
"New entrant CS","2022","Male","South East (England)","Home Office","200","180","26700","24880"
"New entrant CS","2022","Male","South East (England)","Ministry of Defence","520","510","31600","26350"
"New entrant CS","2022","Male","South East (England)","Ministry of Justice","870","840","27700","28140"
"New entrant CS","2022","Male","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","UK Statistics Authority","170","140","26670","23630"
"New entrant CS","2022","Male","South East (England)","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","Department for Business, Energy and Industrial Strategy","120","120","28260","24400"
"New entrant CS","2022","Male","South West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","Department for Environment, Food and Rural Affairs","190","180","34230","29860"
"New entrant CS","2022","Male","South West (England)","Department for Levelling Up, Housing and Communities","40","40","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","Department for Transport","60","50","27420","26580"
"New entrant CS","2022","Male","South West (England)","Department for Work and Pensions","170","170","23650","21260"
"New entrant CS","2022","Male","South West (England)","Department of Health and Social Care","90","90","32930","28590"
"New entrant CS","2022","Male","South West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","HM Land Registry","60","60","27620","27130"
"New entrant CS","2022","Male","South West (England)","HM Revenue and Customs","100","100","28070","26590"
"New entrant CS","2022","Male","South West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","Home Office","[c]","[c]","[c]","[c]"
