"Status","Year","Region_ITL2","Responsibility_level","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","AA/AO","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","EO","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","AA/AO","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","AA/AO","Male","60","50","[c]","[c]"
"Leaver Dept.","2021","East Wales","EO","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","East Wales","EO","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","G6/G7","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","East Wales","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","SEO/HEO","Female","70","60","34400","32540"
"Leaver Dept.","2021","East Wales","SEO/HEO","Male","60","50","[c]","[c]"
"Leaver Dept.","2021","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","AA/AO","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","AA/AO","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","80","70","24350","25050"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","70","70","24540","25670"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","60","50","54460","54540"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","70","70","53380","52090"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","150","150","33130","32940"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","170","170","33290","32720"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","AA/AO","Female","80","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","AA/AO","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","EO","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","EO","Male","70","70","26530","27570"
"Leaver Dept.","2021","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","SEO/HEO","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","SEO/HEO","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SEO/HEO","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","EO","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","EO","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","G6/G7","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","G6/G7","Male","70","70","60070","58260"
"Leaver Dept.","2021","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","SEO/HEO","Female","90","90","38750","37060"
"Leaver Dept.","2021","Inner London - East","SEO/HEO","Male","80","80","39230","38550"
"Leaver Dept.","2021","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","AA/AO","Female","80","70","23450","23500"
"Leaver Dept.","2021","Inner London - West","AA/AO","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","EO","Female","350","320","28180","27690"
"Leaver Dept.","2021","Inner London - West","EO","Male","230","210","28060","27680"
"Leaver Dept.","2021","Inner London - West","G6/G7","Female","780","700","57400","55100"
"Leaver Dept.","2021","Inner London - West","G6/G7","Male","670","610","57320","54900"
"Leaver Dept.","2021","Inner London - West","SCS","Female","160","140","86360","77760"
"Leaver Dept.","2021","Inner London - West","SCS","Male","100","80","91390","82000"
"Leaver Dept.","2021","Inner London - West","SEO/HEO","Female","1090","990","36530","35200"
"Leaver Dept.","2021","Inner London - West","SEO/HEO","Male","940","860","36390","35050"
"Leaver Dept.","2021","Inner London - West","Unknown","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","AA/AO","Female","40","40","[c]","[c]"
