"Status","Year","Responsibility_level","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","EO","Wolverhampton","Male","140","140","27360","27570"
"In post","2022","EO","Worcestershire CC","Female","290","260","27240","27570"
"In post","2022","EO","Worcestershire CC","Male","250","240","28940","27570"
"In post","2022","EO","York","Female","320","300","26250","26370"
"In post","2022","EO","York","Male","210","210","26580","26370"
"In post","2022","G6/G7","Aberdeen City and Aberdeenshire","Female","60","50","62500","62170"
"In post","2022","G6/G7","Aberdeen City and Aberdeenshire","Male","80","80","70550","67170"
"In post","2022","G6/G7","Angus and Dundee City","Female","40","40","[c]","[c]"
"In post","2022","G6/G7","Angus and Dundee City","Male","30","30","[c]","[c]"
"In post","2022","G6/G7","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Barnet","Female","170","170","59570","55130"
"In post","2022","G6/G7","Barnet","Male","140","140","60980","59680"
"In post","2022","G6/G7","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","670","640","55950","54540"
"In post","2022","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","1470","1440","57460","55310"
"In post","2022","G6/G7","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Belfast","Female","110","110","56370","55210"
"In post","2022","G6/G7","Belfast","Male","140","140","57580","55210"
"In post","2022","G6/G7","Berkshire","Female","120","110","58320","55210"
"In post","2022","G6/G7","Berkshire","Male","150","140","58890","56130"
"In post","2022","G6/G7","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Birmingham","Female","650","610","56880","55210"
"In post","2022","G6/G7","Birmingham","Male","640","620","58040","55210"
"In post","2022","G6/G7","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Blackpool","Female","250","240","54310","49700"
"In post","2022","G6/G7","Blackpool","Male","290","280","58210","57060"
"In post","2022","G6/G7","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bradford","Female","30","30","[c]","[c]"
"In post","2022","G6/G7","Bradford","Male","30","30","[c]","[c]"
"In post","2022","G6/G7","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Brighton and Hove","Female","50","50","60340","60060"
"In post","2022","G6/G7","Brighton and Hove","Male","40","40","[c]","[c]"
"In post","2022","G6/G7","Bristol, City of","Female","630","590","54440","53360"
"In post","2022","G6/G7","Bristol, City of","Male","620","600","56720","55210"
"In post","2022","G6/G7","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Buckinghamshire","Female","50","50","63470","57440"
"In post","2022","G6/G7","Buckinghamshire","Male","60","50","62480","59410"
"In post","2022","G6/G7","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Cambridgeshire CC","Female","110","110","58690","54540"
"In post","2022","G6/G7","Cambridgeshire CC","Male","150","140","58630","54540"
"In post","2022","G6/G7","Camden and City of London","Female","150","140","68070","62580"
"In post","2022","G6/G7","Camden and City of London","Male","240","240","72870","64430"
"In post","2022","G6/G7","Cardiff and Vale of Glamorgan","Female","780","730","59210","61440"
"In post","2022","G6/G7","Cardiff and Vale of Glamorgan","Male","720","710","59780","61440"
"In post","2022","G6/G7","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Central Hampshire","Female","290","270","54830","53500"
"In post","2022","G6/G7","Central Hampshire","Male","700","670","54810","54540"
"In post","2022","G6/G7","Central Valleys","Female","80","80","62190","61440"
"In post","2022","G6/G7","Central Valleys","Male","90","80","63560","61440"
"In post","2022","G6/G7","Cheshire East","Female","50","50","59220","57760"
"In post","2022","G6/G7","Cheshire East","Male","30","30","[c]","[c]"
"In post","2022","G6/G7","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","City of Edinburgh","Female","1420","1330","62320","62170"
"In post","2022","G6/G7","City of Edinburgh","Male","1160","1140","63090","62170"
"In post","2022","G6/G7","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Conwy and Denbighshire","Female","40","40","[c]","[c]"
"In post","2022","G6/G7","Conwy and Denbighshire","Male","50","40","[c]","[c]"
"In post","2022","G6/G7","Cornwall and Isles of Scilly","Female","40","30","[c]","[c]"
"In post","2022","G6/G7","Cornwall and Isles of Scilly","Male","50","40","[c]","[c]"
"In post","2022","G6/G7","Coventry","Female","340","330","53980","50470"
"In post","2022","G6/G7","Coventry","Male","260","260","54630","50630"
"In post","2022","G6/G7","Croydon","Female","840","810","63740","62120"
"In post","2022","G6/G7","Croydon","Male","1030","1010","64700","62120"
"In post","2022","G6/G7","Darlington","Female","170","160","53530","50400"
"In post","2022","G6/G7","Darlington","Male","140","140","54670","50530"
"In post","2022","G6/G7","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Devon CC","Female","320","290","53180","48920"
"In post","2022","G6/G7","Devon CC","Male","500","480","54250","51400"
"In post","2022","G6/G7","Dorset","Female","40","30","[c]","[c]"
"In post","2022","G6/G7","Dorset","Male","50","50","[c]","[c]"
"In post","2022","G6/G7","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Durham","Female","90","90","59330","56760"
"In post","2022","G6/G7","Durham","Male","80","80","59560","57140"
"In post","2022","G6/G7","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Cumbria","Female","40","40","[c]","[c]"
"In post","2022","G6/G7","East Cumbria","Male","30","30","[c]","[c]"
"In post","2022","G6/G7","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","30","30","[c]","[c]"
"In post","2022","G6/G7","East Kent","Female","70","60","57690","53050"
"In post","2022","G6/G7","East Kent","Male","70","70","58730","55740"
"In post","2022","G6/G7","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","East Sussex CC","Female","30","30","[c]","[c]"
"In post","2022","G6/G7","East Sussex CC","Male","30","30","[c]","[c]"
"In post","2022","G6/G7","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Flintshire and Wrexham","Female","50","50","55830","55610"
"In post","2022","G6/G7","Flintshire and Wrexham","Male","40","40","[c]","[c]"
"In post","2022","G6/G7","Glasgow City","Female","860","820","60570","60500"
"In post","2022","G6/G7","Glasgow City","Male","750","740","61110","61200"
"In post","2022","G6/G7","Gloucestershire CC","Female","50","40","[c]","[c]"
"In post","2022","G6/G7","Gloucestershire CC","Male","50","50","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Greater Manchester South West","Female","390","380","57120","55210"
"In post","2022","G6/G7","Greater Manchester South West","Male","480","470","57840","55210"
"In post","2022","G6/G7","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Hackney and Newham","Female","510","480","65320","62120"
"In post","2022","G6/G7","Hackney and Newham","Male","590","580","65940","62120"
"In post","2022","G6/G7","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Harrow and Hillingdon","Female","50","40","[c]","[c]"
"In post","2022","G6/G7","Harrow and Hillingdon","Male","50","50","[c]","[c]"
"In post","2022","G6/G7","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
