"Status","Year","Region_ITL3","Sexual_orientation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mid Kent","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Heterosexual / straight","AA/AO","100","100","21100","21010"
"New entrant CS","2021","Mid Lancashire","Heterosexual / straight","EO","30","30","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Unknown","AA/AO","60","60","21230","21030"
"New entrant CS","2021","Mid Lancashire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Heterosexual / straight","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Heterosexual / straight","EO","40","40","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Unknown","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Heterosexual / straight","AA/AO","90","90","19880","19130"
"New entrant CS","2021","Monmouthshire and Newport","Heterosexual / straight","EO","130","120","25700","27570"
"New entrant CS","2021","Monmouthshire and Newport","Heterosexual / straight","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Heterosexual / straight","SEO/HEO","160","150","33170","29720"
"New entrant CS","2021","Monmouthshire and Newport","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","AA/AO","70","70","19750","19130"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","EO","120","120","23930","23320"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","SEO/HEO","100","90","32850","29540"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Unknown","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Heterosexual / straight","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Heterosexual / straight","AA/AO","40","30","[c]","[c]"
"New entrant CS","2021","North Hampshire","Heterosexual / straight","EO","50","50","27560","27570"
"New entrant CS","2021","North Hampshire","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Unknown","AA/AO","60","60","20560","20140"
"New entrant CS","2021","North Lanarkshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Heterosexual / straight","EO","80","80","27600","27570"
"New entrant CS","2021","North Northamptonshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Heterosexual / straight","EO","30","30","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Heterosexual / straight","AA/AO","60","60","21540","20920"
"New entrant CS","2021","North Yorkshire CC","Heterosexual / straight","EO","60","60","27470","27570"
"New entrant CS","2021","North Yorkshire CC","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Heterosexual / straight","AA/AO","80","70","20940","20600"
"New entrant CS","2021","Norwich and East Norfolk","Heterosexual / straight","EO","60","60","26740","27570"
"New entrant CS","2021","Norwich and East Norfolk","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","LGBO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","LGBO","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Heterosexual / straight","AA/AO","160","160","21520","21010"
"New entrant CS","2021","Nottingham","Heterosexual / straight","EO","150","150","26120","26350"
"New entrant CS","2021","Nottingham","Heterosexual / straight","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Nottingham","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
