"Status","Year","Organisation","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","North East (England)","130","120","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","North West (England)","180","170","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Scotland","120","120","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Wales","70","70","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","West Midlands (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","London","50","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","North West (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","Wales","30","30","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","London","110","100","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","London","120","120","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","North West (England)","70","70","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","London","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","G6/G7","London","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","SEO/HEO","London","60","60","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","North West (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","London","120","120","28860","28670"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","North West (England)","90","80","24830","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","EO","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","London","140","140","60480","57460"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","London","280","270","38460","37730"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","London","[c]","[c]","[c]","[c]"
