"Status","Year","Sexual_orientation","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","LGBO","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Westminster","130","120","38050","34020"
"Leaver CS","2022","LGBO","Female","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Female","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Westminster","130","130","45460","41750"
"Leaver CS","2022","LGBO","Male","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Male","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Female","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Female","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Female","Belfast","[c]","[c]","[c]","[c]"
