"Status","Year","Parent_department","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Home Office","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","EO","100","100","29150","28650"
"New entrant CS","2021","Home Office","Outer London - South","G6/G7","80","80","62080","57460"
"New entrant CS","2021","Home Office","Outer London - South","SEO/HEO","120","120","39020","36590"
"New entrant CS","2021","Home Office","Outer London - West and North West","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - West and North West","EO","80","80","28820","28650"
"New entrant CS","2021","Home Office","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","AA/AO","110","110","21360","21430"
"New entrant CS","2021","Home Office","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Surrey, East and West Sussex","EO","40","40","[c]","[c]"
"New entrant CS","2021","Home Office","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","EO","50","40","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","160","160","24560","25250"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","70","60","25520","26350"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","60","50","37000","35650"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","AA/AO","50","50","20690","19560"
"New entrant CS","2021","Ministry of Defence","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","AA/AO","80","80","20160","20170"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","AA/AO","100","100","21240","20920"
"New entrant CS","2021","Ministry of Defence","East Anglia","EO","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","SEO/HEO","60","50","34820","33300"
"New entrant CS","2021","Ministry of Defence","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","200","190","20750","20920"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","380","360","23200","24000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","100","100","57500","55000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","520","510","35230","33300"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","140","140","34470","27770"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","190","180","22630","20920"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","EO","140","140","26780","26350"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","180","180","35300","33300"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","AA/AO","70","70","25990","25390"
"New entrant CS","2021","Ministry of Defence","Inner London - West","EO","50","50","29640","30200"
"New entrant CS","2021","Ministry of Defence","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","SEO/HEO","90","80","38990","37000"
"New entrant CS","2021","Ministry of Defence","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","AA/AO","60","50","19760","19560"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","AA/AO","80","80","22300","20920"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","EO","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
