"Status","Year","Parent_department","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","West Essex","30","30","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Westminster","290","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Wiltshire","350","330","34460","36330"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Westminster","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","G6/G7","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","AA/AO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","AA/AO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","G6/G7","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","G6/G7","Westminster","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SCS","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","South Lanarkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Westminster","140","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Angus and Dundee City","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Birmingham","30","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","City of Edinburgh","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Durham","40","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Greater Manchester South West","30","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Leeds","30","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Mid Lancashire","30","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Sunderland","40","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Tyneside","70","70","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Tyneside","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS","Sefton","[c]","[c]","[c]","[c]"
