"Status","Year","Region_ITL1","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East of England","16-19","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","20-29","Bedford","80","80","26020","27850"
"New entrant CS","2022","East of England","20-29","Breckland and South Norfolk","40","30","[c]","[c]"
"New entrant CS","2022","East of England","20-29","Cambridgeshire CC","160","150","25960","26140"
"New entrant CS","2022","East of England","20-29","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","20-29","Essex Haven Gateway","40","40","[c]","[c]"
"New entrant CS","2022","East of England","20-29","Essex Thames Gateway","60","60","24700","24250"
"New entrant CS","2022","East of England","20-29","Heart of Essex","110","110","24820","24440"
"New entrant CS","2022","East of England","20-29","Hertfordshire CC","140","140","27340","28140"
"New entrant CS","2022","East of England","20-29","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","20-29","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","20-29","Norwich and East Norfolk","150","150","22940","23140"
"New entrant CS","2022","East of England","20-29","Peterborough","30","30","[c]","[c]"
"New entrant CS","2022","East of England","20-29","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","20-29","Suffolk CC","220","220","23980","23170"
"New entrant CS","2022","East of England","20-29","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","20-29","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Bedford","40","40","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Cambridgeshire CC","110","110","28180","26140"
"New entrant CS","2022","East of England","30-39","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Essex Haven Gateway","30","30","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Heart of Essex","60","50","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Hertfordshire CC","80","80","29570","29290"
"New entrant CS","2022","East of England","30-39","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","30-39","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Norwich and East Norfolk","110","100","25520","23140"
"New entrant CS","2022","East of England","30-39","Peterborough","40","30","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Southend-on-Sea","40","30","[c]","[c]"
"New entrant CS","2022","East of England","30-39","Suffolk CC","120","110","28420","26350"
"New entrant CS","2022","East of England","30-39","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","30-39","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Cambridgeshire CC","80","80","31100","26350"
"New entrant CS","2022","East of England","40-49","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Essex Haven Gateway","30","30","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Heart of Essex","50","50","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Hertfordshire CC","80","80","32880","29290"
"New entrant CS","2022","East of England","40-49","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Norwich and East Norfolk","80","70","30260","27570"
"New entrant CS","2022","East of England","40-49","Peterborough","40","30","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","Suffolk CC","100","90","30130","26440"
"New entrant CS","2022","East of England","40-49","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","40-49","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Bedford","30","30","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Cambridgeshire CC","60","60","31790","27570"
"New entrant CS","2022","East of England","50-59","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Heart of Essex","40","40","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Hertfordshire CC","100","90","31640","29290"
"New entrant CS","2022","East of England","50-59","Luton","30","30","[c]","[c]"
"New entrant CS","2022","East of England","50-59","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Norwich and East Norfolk","70","70","24560","21260"
"New entrant CS","2022","East of England","50-59","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","Suffolk CC","90","80","28600","26130"
"New entrant CS","2022","East of England","50-59","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","50-59","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","60-64","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","65+","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","16-19","Westminster","70","70","24920","25170"
"New entrant CS","2022","London","20-29","Barking & Dagenham and Havering","50","50","29560","31060"
"New entrant CS","2022","London","20-29","Barnet","180","150","27770","26880"
"New entrant CS","2022","London","20-29","Bexley and Greenwich","130","130","28070","29020"
"New entrant CS","2022","London","20-29","Brent","60","60","29790","31060"
"New entrant CS","2022","London","20-29","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","20-29","Camden and City of London","100","90","31100","28000"
"New entrant CS","2022","London","20-29","Croydon","420","420","30420","28650"
"New entrant CS","2022","London","20-29","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","20-29","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","20-29","Hackney and Newham","270","270","33690","31060"
"New entrant CS","2022","London","20-29","Haringey and Islington","140","130","29550","30520"
"New entrant CS","2022","London","20-29","Harrow and Hillingdon","70","70","28540","28650"
"New entrant CS","2022","London","20-29","Hounslow and Richmond upon Thames","220","220","28340","28700"
"New entrant CS","2022","London","20-29","Kensington & Chelsea and Hammersmith & Fulham","80","80","29710","30520"
"New entrant CS","2022","London","20-29","Lambeth","280","270","32230","31060"
"New entrant CS","2022","London","20-29","Lewisham and Southwark","90","90","29350","28650"
"New entrant CS","2022","London","20-29","Merton, Kingston upon Thames and Sutton","40","40","[c]","[c]"
"New entrant CS","2022","London","20-29","Redbridge and Waltham Forest","100","100","26710","25110"
"New entrant CS","2022","London","20-29","Tower Hamlets","420","420","31640","28310"
"New entrant CS","2022","London","20-29","Wandsworth","80","80","28890","30520"
"New entrant CS","2022","London","20-29","Westminster","4230","4140","32610","31800"
"New entrant CS","2022","London","30-39","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","30-39","Barnet","100","90","33500","31060"
"New entrant CS","2022","London","30-39","Bexley and Greenwich","60","60","29250","29020"
"New entrant CS","2022","London","30-39","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","30-39","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","30-39","Camden and City of London","50","50","41290","39720"
"New entrant CS","2022","London","30-39","Croydon","190","190","36700","31100"
"New entrant CS","2022","London","30-39","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","30-39","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","30-39","Hackney and Newham","160","150","36770","31060"
"New entrant CS","2022","London","30-39","Haringey and Islington","70","60","31240","31060"
"New entrant CS","2022","London","30-39","Harrow and Hillingdon","40","40","[c]","[c]"
"New entrant CS","2022","London","30-39","Hounslow and Richmond upon Thames","100","100","31860","31020"
"New entrant CS","2022","London","30-39","Kensington & Chelsea and Hammersmith & Fulham","30","30","[c]","[c]"
"New entrant CS","2022","London","30-39","Lambeth","200","200","37450","32330"
"New entrant CS","2022","London","30-39","Lewisham and Southwark","90","80","35420","31060"
"New entrant CS","2022","London","30-39","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","30-39","Redbridge and Waltham Forest","60","60","31350","31060"
"New entrant CS","2022","London","30-39","Tower Hamlets","230","230","43990","40450"
"New entrant CS","2022","London","30-39","Wandsworth","60","60","29520","30520"
"New entrant CS","2022","London","30-39","Westminster","1560","1480","43800","40650"
"New entrant CS","2022","London","40-49","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","40-49","Barnet","60","50","37110","31060"
"New entrant CS","2022","London","40-49","Bexley and Greenwich","40","40","[c]","[c]"
"New entrant CS","2022","London","40-49","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","40-49","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","40-49","Camden and City of London","50","50","[c]","[c]"
"New entrant CS","2022","London","40-49","Croydon","150","140","40080","36580"
"New entrant CS","2022","London","40-49","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","40-49","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","40-49","Hackney and Newham","70","70","36610","34090"
"New entrant CS","2022","London","40-49","Haringey and Islington","60","60","33950","31060"
"New entrant CS","2022","London","40-49","Harrow and Hillingdon","40","40","[c]","[c]"
"New entrant CS","2022","London","40-49","Hounslow and Richmond upon Thames","70","70","32400","28650"
"New entrant CS","2022","London","40-49","Kensington & Chelsea and Hammersmith & Fulham","30","30","[c]","[c]"
"New entrant CS","2022","London","40-49","Lambeth","150","140","45200","40070"
"New entrant CS","2022","London","40-49","Lewisham and Southwark","70","60","41300","38340"
"New entrant CS","2022","London","40-49","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","40-49","Redbridge and Waltham Forest","40","30","[c]","[c]"
"New entrant CS","2022","London","40-49","Tower Hamlets","130","120","53050","46250"
"New entrant CS","2022","London","40-49","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","40-49","Westminster","780","720","48500","45300"
"New entrant CS","2022","London","50-59","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","50-59","Barnet","40","40","[c]","[c]"
"New entrant CS","2022","London","50-59","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","50-59","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","50-59","Bromley","50","40","[c]","[c]"
"New entrant CS","2022","London","50-59","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","50-59","Croydon","110","110","38240","31580"
"New entrant CS","2022","London","50-59","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","50-59","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","50-59","Hackney and Newham","40","40","[c]","[c]"
"New entrant CS","2022","London","50-59","Haringey and Islington","40","40","[c]","[c]"
"New entrant CS","2022","London","50-59","Harrow and Hillingdon","60","50","30750","31060"
"New entrant CS","2022","London","50-59","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"New entrant CS","2022","London","50-59","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","50-59","Lambeth","110","100","44480","36200"
"New entrant CS","2022","London","50-59","Lewisham and Southwark","50","50","37590","35340"
