"Status","Year","Sex","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","Crown Commercial Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","No function","30","30","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Office and Procurator Fiscal Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Office and Procurator Fiscal Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Office and Procurator Fiscal Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Office and Procurator Fiscal Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Office and Procurator Fiscal Service","No function","30","30","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Crown Prosecution Service","Legal","240","240","36910","38000"
"New entrant CS","2021","Male","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Debt Management Office","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Debt Management Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Debt Management Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Debt Management Office","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Debt Management Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Finance","40","40","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Project Delivery","410","410","32660","30000"
"New entrant CS","2021","Male","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","No function","80","80","31310","28650"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Defence Science and Technology Laboratory","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","No function","290","290","39850","33570"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","No function","110","100","38850","34020"
"New entrant CS","2021","Male","Department for Digital, Culture, Media and Sport","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","No function","80","80","35220","32940"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Education (excl. agencies)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data & Technology","80","80","41630","38750"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","290","290","35690","32560"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Analysis","40","40","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","No function","100","100","33830","31800"
"New entrant CS","2021","Male","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Analysis","60","60","33380","30120"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","No function","150","150","40680","34710"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department for Work and Pensions (excl. agencies)","Unknown","7010","6980","26700","27570"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Analysis","40","40","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Finance","60","60","35200","32790"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","No function","250","240","42370","32790"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","No function","100","90","22240","21590"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Licensing Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
