"Status","Year","Parent_department","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department of Health and Social Care","No function","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Inner London - East","430","400","40230","32330"
"New entrant CS","2022","Department of Health and Social Care","No function","Inner London - West","530","480","43640","36330"
"New entrant CS","2022","Department of Health and Social Care","No function","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Merseyside","30","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Outer London - West and North West","250","210","31620","26880"
"New entrant CS","2022","Department of Health and Social Care","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","West Midlands","120","110","34520","28780"
"New entrant CS","2022","Department of Health and Social Care","No function","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","No function","West Yorkshire","280","250","36940","32790"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Security","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Analysis","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Analysis","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
