"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Cabinet Office","670","660","28900","28000"
"New entrant CS","2022","20-29","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Charity Commission","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","150","150","26920","24430"
"New entrant CS","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Department for Education","100","100","30640","28500"
"New entrant CS","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","380","370","27750","24920"
"New entrant CS","2022","20-29","Unknown","Department for International Trade","110","110","31480","31800"
"New entrant CS","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","80","80","29340","27850"
"New entrant CS","2022","20-29","Unknown","Department for Transport","290","280","28070","26130"
"New entrant CS","2022","20-29","Unknown","Department for Work and Pensions","620","610","25170","24250"
"New entrant CS","2022","20-29","Unknown","Department of Health and Social Care","380","280","34200","32790"
"New entrant CS","2022","20-29","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","HM Land Registry","60","60","25540","22600"
"New entrant CS","2022","20-29","Unknown","HM Revenue and Customs","1340","1320","25240","21750"
"New entrant CS","2022","20-29","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Home Office","880","880","27030","24880"
"New entrant CS","2022","20-29","Unknown","Ministry of Defence","660","660","24770","23540"
"New entrant CS","2022","20-29","Unknown","Ministry of Justice","2510","2470","24390","23170"
"New entrant CS","2022","20-29","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Scottish Government","690","670","25540","22140"
"New entrant CS","2022","20-29","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","UK Statistics Authority","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Attorney General's Departments","330","330","27020","25480"
"New entrant CS","2022","20-29","White","Cabinet Office","290","290","30760","28000"
"New entrant CS","2022","20-29","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Competition and Markets Authority","40","40","[c]","[c]"
"New entrant CS","2022","20-29","White","Department for Business, Energy and Industrial Strategy","430","430","29480","27680"
"New entrant CS","2022","20-29","White","Department for Digital, Culture, Media and Sport","190","190","32900","34020"
"New entrant CS","2022","20-29","White","Department for Education","280","280","29950","29360"
"New entrant CS","2022","20-29","White","Department for Environment, Food and Rural Affairs","750","740","30150","29180"
"New entrant CS","2022","20-29","White","Department for International Trade","120","120","31670","31800"
"New entrant CS","2022","20-29","White","Department for Levelling Up, Housing and Communities","190","190","32190","30190"
"New entrant CS","2022","20-29","White","Department for Transport","370","370","28670","26130"
"New entrant CS","2022","20-29","White","Department for Work and Pensions","2260","2230","24890","21260"
"New entrant CS","2022","20-29","White","Department of Health and Social Care","590","560","29430","28390"
"New entrant CS","2022","20-29","White","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Food Standards Agency","50","50","29480","30350"
"New entrant CS","2022","20-29","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","HM Land Registry","90","90","25170","22600"
"New entrant CS","2022","20-29","White","HM Revenue and Customs","1800","1780","26210","26590"
"New entrant CS","2022","20-29","White","HM Treasury","150","150","29810","28500"
"New entrant CS","2022","20-29","White","Home Office","200","200","26450","24880"
"New entrant CS","2022","20-29","White","Ministry of Defence","1050","1050","26240","25540"
"New entrant CS","2022","20-29","White","Ministry of Justice","3320","3300","24080","23170"
"New entrant CS","2022","20-29","White","National Crime Agency","120","120","32490","32260"
"New entrant CS","2022","20-29","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Office of Gas and Electricity Markets","120","120","27350","25750"
"New entrant CS","2022","20-29","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Scottish Government","860","850","26380","24400"
"New entrant CS","2022","20-29","White","The National Archives","30","30","[c]","[c]"
"New entrant CS","2022","20-29","White","UK Export Finance","30","30","[c]","[c]"
"New entrant CS","2022","20-29","White","UK Statistics Authority","330","320","27300","30210"
"New entrant CS","2022","20-29","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Welsh Government","90","90","26530","25860"
"New entrant CS","2022","30-39","Asian","Attorney General's Departments","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Department for Education","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Department for Transport","50","50","31300","26130"
"New entrant CS","2022","30-39","Asian","Department for Work and Pensions","370","360","27940","27570"
"New entrant CS","2022","30-39","Asian","Department of Health and Social Care","100","90","34910","32330"
"New entrant CS","2022","30-39","Asian","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","HM Revenue and Customs","320","300","28690","26590"
"New entrant CS","2022","30-39","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Ministry of Defence","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Ministry of Justice","190","170","27980","25120"
"New entrant CS","2022","30-39","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Scottish Government","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Department for Work and Pensions","200","190","28110","27570"
"New entrant CS","2022","30-39","Black","Department of Health and Social Care","70","60","33820","32330"
"New entrant CS","2022","30-39","Black","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","HM Revenue and Customs","110","110","28320","26590"
"New entrant CS","2022","30-39","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Ministry of Justice","170","160","27950","27060"
"New entrant CS","2022","30-39","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
