"Status","Year","Responsibility_level","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","40","30","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Transport (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Transport (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Transport (excl. agencies)","Westminster","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Birmingham","80","80","27510","27570"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Bristol, City of","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","City of Edinburgh","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Glasgow City","90","80","27490","27570"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Hackney and Newham","50","50","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Leeds","60","60","27540","27570"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Manchester","70","70","27480","27570"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Nottingham","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Sheffield","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Sunderland","50","40","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Tyneside","70","70","27570","27570"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Department for Work and Pensions (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
