"Status","Year","Responsibility_level","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","EO","Merton, Kingston upon Thames and Sutton","50-59","30","30","[c]","[c]"
"New entrant CS","2021","EO","Merton, Kingston upon Thames and Sutton","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Kent","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Kent","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Kent","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Kent","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Kent","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Lancashire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Lancashire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Lancashire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Lancashire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Mid Lancashire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Milton Keynes","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Milton Keynes","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Milton Keynes","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Milton Keynes","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Milton Keynes","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Milton Keynes","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Monmouthshire and Newport","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Monmouthshire and Newport","20-29","140","140","24780","23320"
"New entrant CS","2021","EO","Monmouthshire and Newport","30-39","80","80","24870","23320"
"New entrant CS","2021","EO","Monmouthshire and Newport","40-49","30","30","[c]","[c]"
"New entrant CS","2021","EO","Monmouthshire and Newport","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Monmouthshire and Newport","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Na h-Eileanan Siar","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Na h-Eileanan Siar","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and North East Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and North East Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and North East Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and North East Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and North East Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and West Norfolk","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and West Norfolk","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and West Norfolk","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and West Norfolk","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North and West Norfolk","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Hampshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Hampshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Hampshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Hampshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Hampshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Lanarkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Lanarkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Lanarkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Lanarkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Lanarkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Northamptonshire","50-59","40","40","[c]","[c]"
"New entrant CS","2021","EO","North Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Nottinghamshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire CC","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","North Yorkshire CC","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northumberland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Norwich and East Norfolk","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Norwich and East Norfolk","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Norwich and East Norfolk","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Norwich and East Norfolk","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Norwich and East Norfolk","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Norwich and East Norfolk","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Nottingham","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Nottingham","20-29","120","120","25300","25560"
"New entrant CS","2021","EO","Nottingham","30-39","80","80","26190","25560"
"New entrant CS","2021","EO","Nottingham","40-49","40","30","[c]","[c]"
"New entrant CS","2021","EO","Nottingham","50-59","50","50","26300","27570"
"New entrant CS","2021","EO","Nottingham","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Nottingham","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Orkney Islands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Oxfordshire","20-29","40","40","[c]","[c]"
"New entrant CS","2021","EO","Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Oxfordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Perth and Kinross and Stirling","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Perth and Kinross and Stirling","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Perth and Kinross and Stirling","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Perth and Kinross and Stirling","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Peterborough","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Peterborough","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Peterborough","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Peterborough","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Peterborough","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Plymouth","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Plymouth","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Plymouth","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Plymouth","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Plymouth","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Plymouth","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Portsmouth","20-29","40","40","[c]","[c]"
"New entrant CS","2021","EO","Portsmouth","30-39","50","40","[c]","[c]"
"New entrant CS","2021","EO","Portsmouth","40-49","30","30","[c]","[c]"
"New entrant CS","2021","EO","Portsmouth","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Portsmouth","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Portsmouth","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Powys","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Powys","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Powys","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Powys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Redbridge and Waltham Forest","20-29","90","90","30900","31060"
"New entrant CS","2021","EO","Redbridge and Waltham Forest","30-39","50","50","31060","31060"
"New entrant CS","2021","EO","Redbridge and Waltham Forest","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Redbridge and Waltham Forest","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sandwell","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sandwell","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sandwell","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sandwell","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Scottish Borders","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Scottish Borders","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Scottish Borders","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Scottish Borders","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Scottish Borders","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sefton","20-29","70","70","26040","26370"
"New entrant CS","2021","EO","Sefton","30-39","40","30","[c]","[c]"
"New entrant CS","2021","EO","Sefton","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sefton","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sefton","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sefton","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sheffield","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sheffield","20-29","100","90","26260","27570"
"New entrant CS","2021","EO","Sheffield","30-39","50","50","[c]","[c]"
"New entrant CS","2021","EO","Sheffield","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sheffield","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sheffield","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shetland Islands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shetland Islands","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shetland Islands","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire CC","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Shropshire CC","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Solihull","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Solihull","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Solihull","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Solihull","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Solihull","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Solihull","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Somerset","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Somerset","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Somerset","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Somerset","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Somerset","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Somerset","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Somerset","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South and West Derbyshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South and West Derbyshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South and West Derbyshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South and West Derbyshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South and West Derbyshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Ayrshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Ayrshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Ayrshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Ayrshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Ayrshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Hampshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Hampshire","20-29","70","70","25190","23050"
"New entrant CS","2021","EO","South Hampshire","30-39","40","30","[c]","[c]"
"New entrant CS","2021","EO","South Hampshire","40-49","40","30","[c]","[c]"
"New entrant CS","2021","EO","South Hampshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Hampshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Lanarkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Lanarkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Lanarkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Lanarkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Teesside","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Teesside","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Teesside","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Teesside","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South Teesside","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South West Wales","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South West Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South West Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South West Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South West Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southampton","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southampton","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southampton","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southampton","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southampton","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southampton","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southend-on-Sea","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southend-on-Sea","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southend-on-Sea","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southend-on-Sea","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Southend-on-Sea","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Staffordshire CC","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Staffordshire CC","20-29","40","40","[c]","[c]"
"New entrant CS","2021","EO","Staffordshire CC","30-39","40","40","[c]","[c]"
"New entrant CS","2021","EO","Staffordshire CC","40-49","40","30","[c]","[c]"
"New entrant CS","2021","EO","Staffordshire CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Staffordshire CC","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Stoke-on-Trent","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Stoke-on-Trent","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Stoke-on-Trent","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Stoke-on-Trent","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Stoke-on-Trent","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Suffolk","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Suffolk","20-29","50","50","26760","27570"
"New entrant CS","2021","EO","Suffolk","30-39","30","30","[c]","[c]"
"New entrant CS","2021","EO","Suffolk","40-49","50","50","[c]","[c]"
"New entrant CS","2021","EO","Suffolk","50-59","40","40","[c]","[c]"
"New entrant CS","2021","EO","Suffolk","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Suffolk","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sunderland","20-29","60","60","27210","27570"
"New entrant CS","2021","EO","Sunderland","30-39","60","60","26990","27570"
"New entrant CS","2021","EO","Sunderland","40-49","40","40","[c]","[c]"
"New entrant CS","2021","EO","Sunderland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Sunderland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Swansea","20-29","50","50","[c]","[c]"
"New entrant CS","2021","EO","Swansea","30-39","30","30","[c]","[c]"
"New entrant CS","2021","EO","Swansea","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Swansea","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Swindon","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Swindon","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Swindon","40-49","[c]","[c]","[c]","[c]"
