"Status","Year","Region_ITL3","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Lincolnshire CC","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","G6/G7","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SCS","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SCS","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SCS","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SCS","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Defence Equipment and Support","160","160","35130","34880"
"In post","2022","Lincolnshire CC","SEO/HEO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","HM Prison and Probation Service","110","110","40210","38160"
"In post","2022","Lincolnshire CC","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Ministry of Defence (excl. agencies)","170","170","37640","35480"
"In post","2022","Lincolnshire CC","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","SEO/HEO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire CC","Unknown","HM Prison and Probation Service","210","200","30110","28200"
"In post","2022","Lincolnshire CC","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","AA/AO","Ministry of Defence (excl. agencies)","190","180","21530","21720"
"In post","2022","Lisburn and Castlereagh","EO","Home Office","80","80","25340","24890"
"In post","2022","Lisburn and Castlereagh","EO","Ministry of Defence (excl. agencies)","50","50","28600","27420"
"In post","2022","Lisburn and Castlereagh","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","G6/G7","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","Ministry of Defence (excl. agencies)","70","70","37850","37210"
"In post","2022","Lisburn and Castlereagh","SEO/HEO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","AA/AO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","AA/AO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","AA/AO","Crown Prosecution Service","90","80","21950","22200"
"In post","2022","Liverpool","AA/AO","Department for Work and Pensions (excl. agencies)","180","140","21150","21260"
"In post","2022","Liverpool","AA/AO","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","AA/AO","HM Courts and Tribunals Service","210","180","20800","21410"
"In post","2022","Liverpool","AA/AO","HM Prison and Probation Service","360","340","25920","25700"
"In post","2022","Liverpool","AA/AO","HM Revenue and Customs (excl. agencies)","1980","1780","21470","21250"
"In post","2022","Liverpool","AA/AO","Home Office","1330","1190","21440","21680"
"In post","2022","Liverpool","AA/AO","Legal Aid Agency","90","80","21060","20970"
"In post","2022","Liverpool","AA/AO","Ministry of Defence (excl. agencies)","150","140","21310","21380"
"In post","2022","Liverpool","AA/AO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","Crown Commercial Service","70","70","25700","25520"
"In post","2022","Liverpool","EO","Crown Prosecution Service","90","90","26900","26220"
"In post","2022","Liverpool","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","Department for Work and Pensions (excl. agencies)","570","510","27500","27570"
"In post","2022","Liverpool","EO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","HM Courts and Tribunals Service","70","60","25330","25120"
"In post","2022","Liverpool","EO","HM Prison and Probation Service","80","70","30600","31420"
"In post","2022","Liverpool","EO","HM Revenue and Customs (excl. agencies)","900","850","26570","26820"
"In post","2022","Liverpool","EO","Home Office","1620","1510","25190","24890"
"In post","2022","Liverpool","EO","Legal Aid Agency","50","50","25390","25120"
"In post","2022","Liverpool","EO","Ministry of Defence (excl. agencies)","80","70","26890","26670"
"In post","2022","Liverpool","EO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Crown Commercial Service","80","80","53840","51600"
"In post","2022","Liverpool","G6/G7","Crown Prosecution Service","140","130","54260","54200"
"In post","2022","Liverpool","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","HM Revenue and Customs (excl. agencies)","500","480","57520","55210"
"In post","2022","Liverpool","G6/G7","Home Office","180","180","55190","52280"
"In post","2022","Liverpool","G6/G7","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SCS","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SCS","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SCS","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SCS","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SCS","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SCS","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SCS","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SCS","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Crown Commercial Service","220","210","35520","38330"
"In post","2022","Liverpool","SEO/HEO","Crown Prosecution Service","60","60","34310","34480"
"In post","2022","Liverpool","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Department for Work and Pensions (excl. agencies)","90","80","33370","32900"
"In post","2022","Liverpool","SEO/HEO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","HM Courts and Tribunals Service","80","80","34410","30990"
"In post","2022","Liverpool","SEO/HEO","HM Prison and Probation Service","60","50","39940","38160"
"In post","2022","Liverpool","SEO/HEO","HM Revenue and Customs (excl. agencies)","1410","1360","35600","33370"
"In post","2022","Liverpool","SEO/HEO","Home Office","900","870","33690","30980"
"In post","2022","Liverpool","SEO/HEO","Legal Aid Agency","40","40","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Ministry of Defence (excl. agencies)","80","70","35640","33300"
"In post","2022","Liverpool","SEO/HEO","Ministry of Justice (excl. agencies)","40","30","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","SEO/HEO","UK Health Security Agency","30","30","[c]","[c]"
"In post","2022","Liverpool","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","Unknown","HM Prison and Probation Service","370","350","28420","25480"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Forestry and Land Scotland","100","100","26420","25940"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
