"Status","Year","Sexual_orientation","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","Unknown","80","80","27750","27570"
"New entrant CS","2021","LGBO","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Operational Delivery","180","170","30860","28720"
"New entrant CS","2021","LGBO","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Other","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","London","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Policy","210","210","36650","33570"
"New entrant CS","2021","LGBO","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Unknown","270","270","31890","31060"
"New entrant CS","2021","LGBO","London","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Unknown","110","110","23540","21010"
"New entrant CS","2021","LGBO","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Operational Delivery","90","90","24490","22710"
"New entrant CS","2021","LGBO","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Unknown","220","220","24710","27570"
"New entrant CS","2021","LGBO","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Unknown","190","190","28040","27570"
"New entrant CS","2021","LGBO","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Operational Delivery","110","110","24910","24020"
"New entrant CS","2021","LGBO","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
