"Status","Year","Region_ITL2","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Heterosexual / straight","340","340","24850","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Unknown","620","600","23180","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Justice","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions","Heterosexual / straight","550","540","29880","31060"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions","Unknown","70","70","30490","31060"
"New entrant CS","2021","Outer London - East and North East","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Justice","Heterosexual / straight","90","90","26610","26810"
"New entrant CS","2021","Outer London - East and North East","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Justice","Unknown","120","120","25570","26810"
"New entrant CS","2021","Outer London - South","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Work and Pensions","Heterosexual / straight","260","260","29640","31060"
"New entrant CS","2021","Outer London - South","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Work and Pensions","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Revenue and Customs","Heterosexual / straight","60","60","31910","29570"
"New entrant CS","2021","Outer London - South","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Revenue and Customs","Unknown","100","100","31530","27880"
"New entrant CS","2021","Outer London - South","Home Office","Heterosexual / straight","90","90","43500","41950"
"New entrant CS","2021","Outer London - South","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Home Office","Unknown","220","220","39840","35050"
"New entrant CS","2021","Outer London - South","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Ministry of Justice","Heterosexual / straight","70","60","24180","21980"
"New entrant CS","2021","Outer London - South","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Ministry of Justice","Unknown","80","80","24400","21960"
"New entrant CS","2021","Outer London - South","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","Heterosexual / straight","560","550","30350","31060"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions","Unknown","90","90","30710","31060"
"New entrant CS","2021","Outer London - West and North West","Department of Health and Social Care","Heterosexual / straight","170","150","33900","32330"
"New entrant CS","2021","Outer London - West and North West","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department of Health and Social Care","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Home Office","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Home Office","Unknown","100","100","28950","28650"
"New entrant CS","2021","Outer London - West and North West","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","Heterosexual / straight","80","80","25550","24660"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice","Unknown","110","110","25060","22680"
"New entrant CS","2021","Outer London - West and North West","The National Archives","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
